ID,TARGET
404,0.009424328661240572
420,0.040429570852974425
432,0.08717624226432408
433,0.009403389832246924
434,0.06865781533898159
437,0.04044990314553055
440,0.08716831799792606
445,0.008098776113362805
448,0.018481217962264127
461,0.02150416926880111
465,0.12330019742365339
466,0.08717709214116982
467,0.12464883717045504
510,0.02151246921690411
527,0.05964230962389979
532,0.01216182680524397
560,0.00942881020182131
561,0.08717079400473225
566,0.009384397563067295
572,0.040413846723652856
576,0.16383981984676452
595,0.06871203637696476
603,0.0871336829335579
629,0.06875582833734202
630,0.006946660760237399
636,0.22863154787893716
638,0.005917896440487258
648,0.018486126178790065
653,0.06073179194673977
660,0.018487225170127335
662,0.1268733316399457
667,0.0069068632402555855
671,0.0033540328499658168
674,0.05947382705600931
678,0.07650263629690712
680,0.10025369754915715
681,0.051246022867212714
682,0.08714267043610884
685,0.08717590148968
686,0.05941901547437781
689,0.10026518894303918
691,0.13932659533393596
692,0.05941032718295548
701,0.009401888632348468
708,0.2679489462525232
712,0.06875819791289409
716,0.044335567556870584
723,0.012163363161780074
725,0.009431542117071888
726,0.059407735121646016
727,0.009427360664186894
728,0.060791055436359966
736,0.06868332185273704
746,0.008081874960540221
755,0.008082063347908982
756,0.008084604881204513
759,0.009432282416736344
760,0.08715023052763676
761,0.04019920425075724
770,0.059373686983094975
774,0.0687057778373431
779,0.05107794570812724
781,0.059428169728487384
782,0.009415374317585361
786,0.020853952457907467
796,0.08715305788538145
801,0.009425739626994473
804,0.00942636382060197
814,0.014178475456529376
815,0.12742515263566456
817,0.05939451795886562
818,0.014175839795587062
820,0.05113981919696741
821,0.008087444933890645
824,0.06832332655394618
825,0.08716699151436437
827,0.012161973185922808
828,0.11126082268830692
847,0.005972507290730136
850,0.009429584119189283
863,0.12655898595923304
867,0.06871995665290699
868,0.012163827997211885
880,0.009863296173093972
884,0.012161066783936652
895,0.041999736270802654
898,0.04036919856399332
904,0.08716837022970059
915,0.009426631081766026
927,0.009425327217681242
933,0.06793628583918972
936,0.06871271440422684
938,0.14528999286427247
940,0.0871500537414596
944,0.06872227235739348
945,0.008088018393654904
962,0.021514326573558642
984,0.008084540216105225
986,0.00943106802087027
987,0.05141951950384411
992,0.12026050615678054
994,0.0080824878050941
996,0.14874450117237886
1000,0.008073028547020326
1008,0.008087816380174188
1012,0.11058127405026069
1013,0.0871762964799823
1035,0.15567721357276296
1036,0.0871197538988895
1045,0.021505426249026616
1055,0.008085248895995526
1056,0.12454483132828581
1060,0.059392297453454326
1061,0.06870759259566044
1077,0.06632239167350427
1084,0.08488177074983592
1092,0.008077924650070503
1103,0.012163549607918624
1111,0.0080791341319692
1115,0.018482464951962794
1117,0.009428879149913867
1124,0.06598295945978863
1132,0.05952302785994365
1139,0.009396533072890668
1141,0.009428814779653589
1156,0.06836257797588248
1161,0.08717171738142632
1164,0.009423116459010901
1171,0.009419692890990565
1177,0.06180897343937653
1180,0.00943021127730245
1185,0.009415737737404388
1186,0.012163759172267285
1189,0.007217097859746755
1195,0.06871256543911726
1209,0.059234411010782674
1213,0.06873821784546597
1214,0.018467248303944295
1223,0.009432014031475002
1227,0.06848539419799064
1228,0.1451757193389775
1230,0.009429073967961343
1239,0.0033622415626649985
1245,0.04707310767152256
1250,0.00942518873555916
1254,0.11074923208486638
1264,0.06867225992100114
1266,0.008078301907142954
1269,0.06871688676608408
1290,0.009428202357339911
1353,0.021501954151986802
1354,0.009409212438553444
1365,0.046664655352473314
1366,0.009425848336120967
1369,0.009423100552419027
1373,0.14233958066785754
1380,0.08715154079939905
1390,0.009422762614112333
1394,0.11030448729384303
1396,0.08705389241414893
1397,0.0871729212847057
1402,0.041525233262518745
1405,0.12523350183373932
1416,0.1454626516666536
1431,0.009428359381336123
1438,0.12741353426781732
1440,0.0403100291164951
1442,0.009433623320777252
1444,0.08717380303146813
1445,0.009417127495751134
1447,0.03683867710467997
1448,0.012163539553717512
1456,0.06870807546458772
1457,0.008086405912417337
1459,0.012162696073615758
1506,0.018487092657457387
1508,0.008080544602576182
1529,0.008080822873407341
1531,0.0404780664688623
1534,0.059423068416722825
1543,0.1274360483952381
1546,0.05916825704933586
1548,0.05945058603492201
1549,0.040315075905918936
1550,0.008073469383324426
1551,0.06873012710214298
1552,0.06865474284338445
1553,0.009429609367302041
1555,0.018483311381902
1556,0.03683732183050249
1564,0.009426832828779354
1566,0.05155593530654903
1569,0.1456359345130075
1574,0.08717409930836338
1586,0.08716767818973459
1593,0.05634335107019079
1594,0.008046759269890659
1596,0.00808042398321123
1598,0.06852875701422671
1601,0.08716770270873923
1604,0.009429640012331875
1605,0.04034555667900005
1618,0.008086564312294781
1620,0.021503385689335082
1626,0.0764733524258461
1670,0.017870640866422014
1673,0.008085810599611245
1680,0.08716973706978634
1718,0.06873014332103741
1722,0.08717233485543095
1729,0.008949632856212272
1747,0.06870720522235907
1753,0.008083140342341732
1754,0.05940970463058235
1755,0.012162667733521081
1759,0.06870699348419167
1785,0.0598733302993707
1790,0.06866409845448483
1794,0.009189652418159607
1807,0.05940553046626064
1841,0.009416175944104562
1850,0.05122826900871049
1859,0.08716534442042591
1864,0.08714889484362359
1907,0.11166991259866528
1909,0.012162332199971893
1925,0.06822767340627643
1935,0.057332142240647935
1959,0.009427629560409769
1969,0.0080848793085358
2001,0.08717515846214866
2005,0.008087116564358184
2006,0.06872451971937968
2027,0.00942954081114927
2030,0.09161949817620801
2031,0.04047343124554794
2034,0.012163757262469013
2058,0.040468569447077996
2059,0.05942545653961695
2060,0.00808706189898122
2061,0.04045049864231567
2062,0.05963780997604432
2068,0.021497274967124648
2075,0.08717292746230253
2100,0.008081319148795223
2113,0.008085772748122985
2118,0.009400871503979273
2119,0.0405760586219416
2127,0.012160815480616443
2135,0.08708754580050634
2144,0.008084347452162433
2157,0.08715921966157318
2166,0.009429190922616047
2167,0.0010656973362505547
2176,0.08717400654494428
2179,0.08717548368517639
2181,0.008072017686257439
2236,0.010604189001331516
2241,0.00808545554445474
2272,0.0408010074865559
2275,0.009426214093221828
2292,0.06875164168380933
2298,0.14555231297423563
2299,0.008071534851291636
2302,0.02053536346114836
2303,0.13162025308586528
2313,0.00806243915762621
2332,0.008069419573820099
2340,0.14566582630917388
2341,0.012162829823201712
2362,0.05121706056527377
2393,0.009420094916683368
2397,0.00915069494596198
2399,0.009423620915020888
2400,0.08714001822610903
2404,0.05936452781006023
2405,0.05118081672196388
2413,0.05122911814521363
2421,0.009419145219989655
2425,0.06867949200810579
2428,0.008079297246873078
2435,0.04043466199864586
2436,0.08717537832550565
2437,0.021486734335048448
2439,0.009426442633939809
2445,0.06268828687664357
2449,0.0094246077816148
2450,0.0121637683252114
2457,0.01846885016339161
2458,0.008057550285577397
2467,0.02152895714397067
2470,0.059429249808380546
2473,0.00943433976808669
2475,0.0871157860539981
2477,0.018482967070250805
2481,0.008065135736519128
2482,0.06869413131831174
2483,0.04037889196983117
2485,0.1457370280293187
2486,0.06872675523159226
2488,0.13743005447912426
2491,0.008085902962795193
2494,0.009423438511015271
2501,0.009422572283554847
2512,0.008079662113673175
2517,0.026770875239640207
2531,0.059412725023451594
2534,0.22802687426664972
2535,0.05946391110738501
2537,0.009427326482338037
2548,0.08714023037257979
2550,0.01216350957956543
2555,0.0441838414305401
2568,0.008078677624769007
2569,0.040474546987202695
2571,0.08717276012714371
2590,0.0871636725397572
2591,0.04429023811132136
2595,0.036838963962155954
2597,0.08716679192634733
2600,0.06864469124680318
2601,0.051248925915162495
2602,0.05932888398482578
2606,0.009425671238273479
2610,0.059242525550249676
2612,0.04889656540726421
2615,0.1851267329889523
2630,0.05229823054898493
2631,0.05124677588404736
2632,0.10026948334102413
2634,0.06876840884019406
2635,0.009041288309627037
2637,0.051251117330709625
2649,0.04038277172264246
2650,0.06873335590988562
2654,0.08716864701199918
2660,0.14544550948616453
2676,0.008088033698007839
2677,0.006907548489696338
2684,0.12743733122564763
2685,0.06870474141598876
2688,0.0871543461929174
2698,0.06872480929398037
2702,0.08716444971753984
2703,0.05126098378726386
2704,0.0687232041312422
2708,0.009424110292828749
2718,0.05467082052116672
2726,0.008082893895386635
2734,0.0871768002833707
2735,0.009245545025877737
2737,0.03683927030436232
2746,0.059434538017481
2750,0.008071004621061152
2755,0.059347395424906225
2757,0.006892777030246612
2759,0.15993876663465004
2760,0.021499314007231533
2763,0.009426088243184697
2765,0.06872881414150316
2780,0.06864723187404902
2788,0.059383772787375395
2794,0.012163872659800101
2795,0.00689444628466608
2798,0.008086388951647342
2802,0.009430563793952563
2805,0.12526212443830603
2807,0.012162571354828686
2812,0.08714993264085347
2814,0.04040474874061509
2818,0.009428717762246318
2824,0.08714307673577713
2825,0.06875936384068292
2832,0.08717434286756248
2833,0.08713374906758165
2834,0.1456304623846921
2836,0.06868989583116751
2839,0.10033244954534369
2844,0.009413074047269489
2846,0.06873840583973903
2853,0.05939149055429705
2854,0.009431187042821842
2856,0.08457702713445345
2857,0.021508938979271364
2860,0.04045696038185216
2875,0.04041817432476383
2876,0.008081316134905992
2885,0.009419870599036964
2888,0.08717358635132151
2908,0.08717445943053244
2919,0.0014592575239219092
2927,0.0014555277353418493
2928,0.06873462996298815
2930,0.06870450863566828
2933,0.14560526374060795
2935,0.05125556004131225
2940,0.01848421566637091
2949,0.16287105752189784
2952,0.06872762961590687
2957,0.08715319290193543
2959,0.11633166690568326
2962,0.10098561970195277
2964,0.06737371672824294
2971,0.04412440735630212
2974,0.018487336432060877
2975,0.009429610195671715
2977,0.012163002223054928
2978,0.14562785033330233
2980,0.12528268090125902
2986,0.009406490755196693
2988,0.059436546647328704
2989,0.0687392720001756
2990,0.0687082741211715
2995,0.12714609577397468
3001,0.06120459853213297
3002,0.012163468021332694
3003,0.12742419150501788
3004,0.008049222545220024
3007,0.009433367290025715
3015,0.05946185567958122
3016,0.02150528084758929
3020,0.06770246365240783
3021,0.04058971214448937
3026,0.006874539536362029
3028,0.12742360111823398
3036,0.06862722385960315
3041,0.05943978110444955
3053,0.036837224301041034
3056,0.10890491376511661
3058,0.018483611265331615
3059,0.00943034219690369
3060,0.06884484912191911
3065,0.08717653018634222
3069,0.00940859940904305
3070,0.00808471882925857
3074,0.07352213913318555
3075,0.07653643294904658
3078,0.0596308559925731
3079,0.04047717395175836
3084,0.021494441843811364
3091,0.14430253296398968
3102,0.03683796179946931
3104,0.05959505510810766
3105,0.008055176474222107
3118,0.08715313011559848
3119,0.05122220881319634
3120,0.1445606854589353
3121,0.012164362392369746
3126,0.009415404892210004
3128,0.06676957241317019
3129,0.022331715091382067
3130,0.17882402596101973
3132,0.009429479240828388
3144,0.05935689978279072
3145,0.012159294779587925
3156,0.09558681469102667
3157,0.008076883970883892
3159,0.007114900117798104
3164,0.00939582612560069
3170,0.14551960602362204
3172,0.14297382655143206
3173,0.08716486754025383
3182,0.13140558412768982
3186,0.006859689315434258
3199,0.06848938489526464
3200,0.0596173360138421
3202,0.08716042636334399
3203,0.09913200827603677
3207,0.009427182134570179
3208,0.15516331800482216
3210,0.026050218505316445
3211,0.040315106675804395
3213,0.03273788946622818
3220,0.08715562030175264
3228,0.14553896896675436
3231,0.08717210423684435
3232,0.009147771119325548
3237,0.009412960884411086
3242,0.08715977455532377
3245,0.012163445558642108
3247,0.019791024783894787
3251,0.008081890805580232
3252,0.009421143537087517
3253,0.04041969664091536
3257,0.08713308080090998
3258,0.018484338694780188
3259,0.0686385746932257
3263,0.05739920479628592
3264,0.039679613419907826
3268,0.06862221526550225
3269,0.0686990475809954
3274,0.009427852351544965
3276,0.176894174859893
3278,0.008079817765754371
3280,0.012163950798979884
3288,0.009428240261698645
3292,0.041145305849254576
3304,0.08717033875357119
3307,0.009423526489609738
3311,0.0594082481293108
3320,0.009428236023830394
3327,0.08715491735517349
3331,0.00807124879945802
3336,0.008083654136506722
3338,0.08715661510714505
3341,0.11613273166413317
3344,0.040411532180530445
3346,0.08699942908382907
3360,0.00942745687919322
3361,0.012159863492325668
3362,0.06814445900307713
3370,0.14567490248232143
3373,0.009422042378142509
3375,0.14125884832802502
3386,0.05119820826549416
3391,0.021499798427855245
3398,0.06760260351955724
3400,0.08715806119126171
3401,0.006907499301773497
3406,0.008076517211864524
3412,0.009356298461467573
3424,0.005915779355031945
3425,0.059438846869029956
3426,0.06870278027553045
3438,0.009432785311292533
3439,0.06870667446065956
3443,0.059642610639288204
3446,0.008081397174227307
3451,0.06873494649848448
3452,0.06868837166493712
3455,0.021524548577342498
3463,0.06863377360555928
3470,0.008087616230864778
3482,0.11081799555844515
3493,0.044177012846399716
3495,0.04048574202832016
3503,0.012163286206730314
3505,0.009429512490745378
3526,0.009429422275353752
3529,0.08714277460182636
3531,0.08682951900548387
3532,0.08716496528205167
3533,0.009426254871992787
3535,0.04208917094529959
3553,0.008082390910346366
3556,0.027820765503262717
3557,0.01216118399505867
3570,0.06872604374980382
3573,0.06871790948038195
3577,0.06868970793279552
3580,0.008082898167177738
3584,0.06872015569152096
3589,0.008076384613569847
3591,0.009426844427036916
3608,0.0871596496205827
3613,0.0014553196800663837
3618,0.08717320392996954
3623,0.11089379055810797
3630,0.008071464987345157
3638,0.05122174856994989
3639,0.14503489843478698
3641,0.04059323930551848
3642,0.08716930361445943
3649,0.012163500535906794
3653,0.008084734990318958
3656,0.020120885899814592
3661,0.021089622904946658
3662,0.06871731890604997
3663,0.0069146189988537245
3665,0.04037818054250814
3668,0.036838859480051486
3669,0.17936984158741148
3683,0.009425265954338147
3686,0.03683702678319006
3689,0.08716982213728261
3695,0.006962959313724672
3699,0.11099958259482137
3714,0.008068757044543077
3728,0.008082381725113904
3730,0.06850164635608297
3732,0.00942534661437483
3733,0.12148229669730985
3741,0.00808547018799548
3743,0.009430051411770602
3745,0.009401624741506997
3757,0.009411721406721729
3761,0.00808686987264607
3769,0.009410628865669058
3779,0.01583545019202997
3792,0.11460029462062225
3793,0.008079617351842256
3799,0.0215064658145906
3806,0.02151507733260248
3807,0.05943395266233341
3815,0.009430463855457217
3818,0.08713050338222962
3822,0.087160753958119
3824,0.06858732017034964
3825,0.14569481994927944
3843,0.06872623426019377
3846,0.12724529588314462
3847,0.00942956320546009
3848,0.12951399454124868
3850,0.009430147589617542
3856,0.02151392747269775
3865,0.012163935180214455
3867,0.008076050868454547
3872,0.06246951118206343
3880,0.12517557826655323
3887,0.08716043941428647
3900,0.06869750783598717
3903,0.0871814410699784
3905,0.09101823725328205
3911,0.019101168780063557
3915,0.018484607908523912
3921,0.06872639438866154
3923,0.009426551223654822
3928,0.004348897031331833
3931,0.0033410871692748194
3944,0.00808527991265096
3950,0.06866632278976596
3952,0.009407867630090517
3961,0.06856470023009897
3963,0.08708685643675768
3964,0.009421293297327991
3973,0.12514537589314306
3975,0.08717557104745265
3978,0.05937136259299519
3986,0.08716622903725008
3987,0.009398674457966154
3990,0.008058841721576407
3991,0.06868739016571145
3994,0.008080705987560811
4005,0.06853591360493351
4006,0.008072066652945702
4007,0.009398744700004449
4008,0.021515179487075025
4009,0.008087278628924362
4019,0.14499667900028718
4020,0.059396474652676244
4022,0.00939520814241048
4028,0.05915283537446478
4030,0.008066902615146988
4033,0.08715021381205612
4036,0.009422130605504933
4047,0.008079744688011516
4052,0.008072692825001861
4055,0.012161211739171264
4056,0.008083353263643508
4068,0.08715121627528694
4071,0.021525037193242808
4074,0.1455354264758465
4076,0.009426358516747727
4083,0.06835745898265004
4087,0.009369505834388227
4089,0.08717472289491636
4093,0.008084798798892219
4097,0.06848614465695645
4098,0.05946702821985986
4105,0.0685590200312427
4108,0.05930312382606853
4111,0.05941585881767027
4120,0.01402095332270354
4121,0.009419339901935879
4122,0.059335032091281825
4130,0.009420427594846773
4141,0.009385886600773836
4164,0.009376649828525494
4168,0.008077942097355633
4175,0.009408778964225269
4178,0.009418897452419915
4183,0.008084437404976432
4188,0.00807973321162387
4190,0.008088665699104975
4191,0.009436065037673665
4201,0.14234409662860045
4202,0.008079342906865601
4212,0.00941696186494068
4218,0.08716572596601471
4220,0.008284177827301363
4226,0.04361696591348912
4228,0.01216410776596251
4229,0.00807033150028226
4237,0.00942340214463515
4245,0.01848384717518442
4248,0.08711175255639489
4252,0.059639494618249744
4253,0.007893102972887983
4254,0.06866148604949002
4257,0.009429184837500895
4258,0.01848573841165092
4261,0.06843566002067128
4266,0.021502557576329264
4267,0.012162720645955258
4273,0.059454373632971874
4277,0.04116195930321091
4290,0.0043761205223759245
4294,0.16249521612868392
4296,0.012162397575253281
4299,0.008085855805920519
4320,0.009426458524961713
4321,0.012163362474815056
4327,0.009426298968802458
4329,0.08716580843915932
4340,0.05938943049443306
4342,0.08713505840842348
4347,0.08714869872767059
4350,0.009424759135531008
4356,0.03683919420135895
4367,0.036835968412765104
4382,0.05937125581429017
4390,0.0080352912573381
4392,0.00808314601141123
4393,0.00943140008753571
4394,0.017480861568850814
4396,0.009423782961083134
4415,0.05942443144900299
4418,0.008083708646116666
4420,0.11474357890698914
4425,0.00690397996628886
4428,0.009428307709379932
4439,0.008088330499141169
4440,0.08715895206053356
4449,0.02145420675735455
4458,0.009422691496385997
4459,0.12403956767364364
4464,0.008081507349292104
4466,0.059395820913590705
4477,0.009385187572390631
4497,0.08714139007300348
4522,0.009425954149498185
4528,0.02152306574633239
4531,0.009421785404857465
4533,0.04044779620159196
4535,0.012163644244523882
4536,0.0184810233359179
4541,0.006872780754591764
4546,0.008077320021016814
4551,0.12696378375776127
4556,0.1455334742901679
4557,0.00942529849403902
4560,0.06560157037794553
4578,0.04037232060071344
4580,0.018487523666783977
4589,0.02151080995442163
4594,0.08715304198105212
4595,0.00808796355871225
4598,0.008081759538714855
4603,0.14483174176484276
4611,0.1258160238189203
4613,0.06824132379931785
4614,0.008078163226436019
4616,0.08704802479180572
4618,0.01216291383219551
4625,0.008072762719499835
4627,0.0595988302444073
4628,0.06875612879282646
4642,0.08717249141379134
4655,0.07020816778615091
4662,0.14780992443715074
4665,0.00940955318273018
4683,0.08715901799012167
4686,0.08716573283480145
4690,0.1274054555932817
4693,0.018483356546490942
4697,0.11974334218943969
4706,0.05930426462758685
4709,0.021528462163443177
4719,0.08715423585218283
4748,0.06588206366471118
4754,0.012161426827639354
4761,0.08716251278080188
4774,0.01216317323619512
4782,0.06866854220010489
4784,0.05904543140475366
4785,0.1535506981662826
4787,0.012162189438324072
4788,0.009427011722652074
4789,0.008065248691750664
4791,0.0035085778338168816
4792,0.00940999040045505
4794,0.08716507300905714
4812,0.008064146086973143
4813,0.09824441544795431
4816,0.0121639094821104
4820,0.05946698989032864
4821,0.06833310684929594
4824,0.05808536000059373
4842,0.14562404202505352
4843,0.009432535500644263
4844,0.021454465736269177
4850,0.08716709279444522
4855,0.012160059105748789
4856,0.087162902348309
4860,0.008081407924104026
4861,0.00808430676133121
4873,0.008044052744952358
4877,0.10185532541115667
4878,0.08707979764233902
4886,0.02127948690028795
4892,0.08703727489182189
4898,0.006623035428227477
4901,0.12741071034074755
4902,0.018484065759364218
4921,0.08715915749383236
4933,0.20159655133734322
4941,0.05894910719771555
4944,0.08713063869537747
4950,0.08717165277492227
4961,0.08716738611775991
4962,0.08714626632842094
4963,0.009417853873523958
4969,0.008086889680317682
4974,0.0048249476160231956
4978,0.009240817236959709
4981,0.06863747107509416
4985,0.05940327599792178
4989,0.00942682122389711
4993,0.0871693002437581
4994,0.16273095543585325
4999,0.012163027127508936
5001,0.012161320048571352
5003,0.05945753195756028
5004,0.02150114190106657
5023,0.059376938479477975
5030,0.06841676471807756
5038,0.009419876154903745
5040,0.08717719828600128
5044,0.012162212987440753
5045,0.044110450083323885
5055,0.00808379906310346
5059,0.01847425152186283
5064,0.08711685983983024
5069,0.08712189553153206
5077,0.0871351096095238
5085,0.008081397220877562
5092,0.087158596128609
5100,0.05932980896454138
5111,0.046427136559516434
5112,0.00942713998767593
5115,0.08717336525633394
5116,0.00942680806378164
5118,0.008078404760694807
5122,0.00938307847512498
5123,0.059260904187819936
5140,0.020851767873708908
5141,0.008212500641333196
5148,0.08715416035349399
5155,0.009413063557484905
5163,0.009416448497445483
5169,0.06870923558768703
5172,0.030379498974713103
5173,0.01847175632323468
5180,0.05942259745029921
5183,0.008034991539412067
5184,0.08711623647558107
5190,0.14422319732338326
5193,0.1942743525917294
5200,0.08716822183982867
5203,0.1885762921600692
5209,0.008086768417704605
5213,0.009430980234961792
5236,0.01416700241972396
5248,0.003368134923512585
5255,0.10010199686784024
5268,0.008076419088849951
5269,0.0488940876682788
5274,0.009402681913369161
5275,0.009394931388419896
5276,0.009425494270433044
5281,0.009404773935724371
5282,0.08717417035544445
5290,0.10115684138730556
5300,0.008081528880260024
5303,0.06608961448521408
5320,0.00803316568638483
5323,0.00674662441927352
5329,0.008073434360139527
5331,0.008086390491869558
5337,0.008071235153251014
5339,0.008081124915595506
5341,0.012164040485851346
5342,0.05944818079033418
5343,0.05938208419633717
5344,0.021498938712549803
5345,0.06852120624005578
5350,0.08711202301814241
5353,0.03683521169387339
5367,0.009424167181712625
5372,0.012156726372487811
5378,0.087108950506083
5380,0.05945647732775141
5384,0.009414716393496995
5387,0.05936374733666493
5388,0.012161001224226219
5405,0.021501549607809815
5412,0.008071489905143156
5417,0.1250279410394596
5418,0.03628261105221306
5420,0.008061956394927045
5422,0.09990617838350672
5427,0.03730391474295791
5428,0.008083085189072853
5431,0.05931436970840342
5434,0.08715828561655309
5435,0.009419039683349987
5439,0.008071462898480795
5442,0.012158305896872118
5448,0.008086592434827913
5450,0.009424450535385353
5453,0.16025968514321898
5455,0.009373217691406666
5458,0.0094157011570219
5460,0.040710104662117115
5462,0.04042790124935431
5463,0.01848380381049782
5473,0.02151480867226942
5484,0.0871374625661622
5487,0.008085196547753734
5489,0.04045398573973682
5494,0.021523838683340842
5496,0.06818123858975936
5507,0.009425152799631997
5508,0.008087188748845817
5513,0.018476257436151094
5522,0.012153024793777027
5523,0.012161645874948926
5535,0.059354359044932324
5537,0.08715780496774642
5539,0.03968249375296578
5559,0.018468136749166097
5561,0.009433059506610893
5564,0.009427114388895716
5568,0.14637843972588407
5576,0.2581370661016089
5577,0.012164793362937342
5581,0.00808195140648049
5584,0.014161886958068833
5587,0.05945611783320432
5593,0.10031003320415201
5611,0.012163006824148035
5612,0.0871304936655093
5627,0.009325214187291922
5629,0.05924556768590802
5638,0.16368595823143278
5645,0.008086043141707116
5646,0.009427508313953276
5650,0.22688082267255305
5663,0.009557773241966385
5665,0.052359960768161476
5669,0.009389926929188663
5674,0.009405287888389699
5675,0.00941649502586466
5677,0.057136081927624434
5687,0.07254817961352214
5693,0.0066282052633193315
5702,0.009406322424286412
5708,0.008086910133442335
5711,0.08715982970144338
5712,0.008003550488361018
5717,0.0013773773080931325
5719,0.00708737430388359
5722,0.009402313184373862
5724,0.00808548116007806
5726,0.01848499342007445
5727,0.008075052530976401
5729,0.021496780290952016
5731,0.01216291709981052
5738,0.08716131578528083
5750,0.009429567418651178
5753,0.008087237698721652
5754,0.08717236577004454
5755,0.2703912769220302
5756,0.008073074151414686
5758,0.009427149516100911
5760,0.00808412900574382
5761,0.07079560566085925
5767,0.0871499155337027
5772,0.01848297481158341
5774,0.008080664204725014
5777,0.00808070717838775
5778,0.008464039744950089
5780,0.00812843619843202
5783,0.006704213632336815
5792,0.008084384627041348
5795,0.1444526037978492
5798,0.009385008235981557
5801,0.009427915521263985
5805,0.0673050630730125
5808,0.08714531087787852
5811,0.1402806355244272
5814,0.009432341782325531
5821,0.09772757440531837
5828,0.00806241114050008
5835,0.009428879282024367
5845,0.10013459479692545
5853,0.2441458616678205
5863,0.059320244496895456
5866,0.05935331360410029
5867,0.06870233368693747
5868,0.08716818141923578
5869,0.008075106517782338
5879,0.04697656914850715
5882,0.08707655091405321
5883,0.021425784185349524
5884,0.008085915632076345
5890,0.008086067890229833
5891,0.08713643616218388
5892,0.021012756539018684
5903,0.009420182339085828
5909,0.0033580310924212014
5912,0.05944391166142806
5914,0.009409519781937088
5921,0.15410153128140436
5931,0.009420743213201202
5934,0.06907724537095314
5936,0.08694944679749789
5957,0.012161178292375273
5961,0.05487117006354463
5966,0.008448408338182493
5971,0.03363869627670171
5972,0.008120903466705172
5982,0.05932339115566125
5984,0.06810630344763771
5989,0.009409242796320072
5992,0.009421327117171372
6003,0.06863948827896528
6009,0.0871682424430557
6010,0.012159217551495415
6012,0.008080864015787004
6018,0.08717329263021364
6020,0.03683220441976449
6023,0.12716451564441425
6027,0.0014580690795421498
6028,0.08717128604530328
6035,0.02152487127967354
6036,0.03683808608370221
6041,0.018468448231896414
6043,0.08717885290514606
6045,0.0596026082836004
6047,0.0034108510582427625
6048,0.0214979153197796
6049,0.14023130099789086
6050,0.08714319348264075
6056,0.08702018201411711
6057,0.08717590496494647
6058,0.01216123442575682
6059,0.008077283407327326
6064,0.00932326382421367
6068,0.0014512955866560272
6071,0.0187505216632632
6075,0.05134058126333693
6076,0.059428460015933604
6078,0.00916516534468186
6080,0.08717401374633603
6082,0.012160201703424632
6087,0.008081660027694162
6096,0.08716889251246987
6098,0.009283016901847586
6104,0.14546080506538056
6108,0.008069597964665923
6111,0.07332570877074522
6112,0.10865774783059565
6116,0.06650087735408027
6121,0.009410733784800153
6122,0.0871466822205651
6123,0.08713479485742712
6125,0.021516235299194972
6130,0.08716853130974077
6132,0.008081820896922894
6134,0.08716801655034873
6144,0.05927701438209469
6146,0.059516952967170855
6147,0.008075899197068333
6154,0.03683300551334301
6162,0.009416240394420029
6165,0.008075230365191182
6168,0.00808020076742831
6169,0.08716009350330961
6176,0.06883170275268724
6185,0.008087305809380267
